speaker,item,context,phon,duration_v1,duration_c1,duration_v2,duration,time,f0,intensity,f0_log,intensity_log,f0_log_z,intensity_log_z
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,0,168.72272846815358,65.08574082379828,5.128256707614876,4.175705490258166,0.2930331221736429,-0.01131017230073647
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,5,158.58929105600896,70.12140601008949,5.066317785206104,4.250228111336454,0.03881127924827565,0.528073566621409
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,10,145.24569376872327,72.54146592039508,4.9784267482613735,4.28415834209274,-0.32192830936210937,0.7736555719643325
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,15,142.0562152656114,72.64186852540371,4.9562228614127894,4.285541457054216,-0.4130618456787494,0.7836663540394372
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,20,139.36784055723584,69.11352940606054,4.937116772695787,4.235750506196796,-0.4914807928583025,0.4232867961364632
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,25,136.25373427984843,64.6918181595451,4.914518840726294,4.169634735388947,-0.5842316462501745,-0.0552494005788084
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,30,135.30708199559697,60.91509418620926,4.907546876715968,4.109480995995921,-0.61284734491889,-0.49063329334170364
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,35,136.8954047234249,57.07089971851944,4.9192171650650325,4.044294349599036,-0.5649478643307457,-0.9624446246207092
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,40,137.3195621109597,55.860021031437725,4.922310779762383,4.022848937019605,-0.5522504456628664,-1.1176633575698607
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,45,NA,54.17038131399819,NA,3.992134288854894,NA,-1.3399714504287532
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,50,NA,53.511871923951134,NA,3.9799035344052434,NA,-1.428495847040633
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,55,NA,52.5069372684652,NA,3.9609452993150187,NA,-1.5657127561934665
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,60,NA,49.831532963471894,NA,3.908647975686699,NA,-1.944233070510257
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,65,NA,63.100094753860546,NA,4.144722271192007,NA,-0.2355621417288195
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,70,160.79691480006753,71.22155531404796,5.080142169994057,4.265795515775293,0.09555202386292717,0.640748143683232
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,75,137.231137940456,73.14715156038201,4.921666642460643,4.292473187000267,-0.5548942399940726,0.8338371929256838
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,80,132.78405937762383,74.15345554744948,4.88872419503053,4.3061366696214876,-0.690103077514456,0.93273146470914
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,85,131.42706470167207,75.72290957520477,4.87845205669565,4.32708075105461,-0.7322639972838267,1.0843216367700492
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,90,130.56324996002337,75.75228052584532,4.871857783369399,4.3274685498880565,-0.7593295039565057,1.0871284675243544
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,95,129.62894975725126,73.11568974289331,4.8646761367296465,4.292042977690867,-0.7888058230946974,0.8307234014021762
alejandro,busca_sobras,v_cv,s,0.07221412809423855,0.089264352903652755,0.08339012410882313,0.24974052632590835,100,129.90992510228745,71.21821131524736,4.866841326472085,4.265748562612138,-0.7799190277614961,0.6404083036141266
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,0,211.79155717705945,73.32186072771886,5.355602570130385,4.2948588008235,1.2261504884835928,0.8511039138888093
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,5,193.6872020498132,75.53250000458148,5.266244497243141,4.324563027268928,0.8593896039507177,1.0660987233855637
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,10,188.5758265035288,74.76968179882266,5.239500188620339,4.314412479269489,0.7496203803116158,0.9926305542199287
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,15,185.3919948748359,73.10902302503477,5.2224724746096935,4.2919517931333875,0.6797319052099015,0.830063421025295
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,20,183.3380753879748,71.32945911680649,5.211331854976484,4.267309413432184,0.634006394588425,0.6517055116166695
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,25,182.99775011833492,67.93322178869512,5.209473858330515,4.218525190147063,0.6263804412602411,0.29861249938487516
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,30,165.34898931465509,63.709740370052906,5.108058327009092,4.154337460936494,0.21013097693090632,-0.1659688166446286
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,35,159.409441027541,64.56693473043954,5.07147599313129,4.167702433472508,0.059982605353670115,-0.06923511682623656
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,40,NA,64.61832993812008,NA,4.168498115712645,NA,-0.06347608613905253
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,45,NA,65.6166813317345,NA,4.1838299522176925,NA,0.04749348496537604
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,50,NA,66.7796766274022,NA,4.201398792146824,NA,0.17465415688463776
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,55,NA,65.99252075883928,NA,4.189541413769253,NA,0.08883220120771518
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,60,NA,62.635399871640544,NA,4.1373306114322475,NA,-0.28906188476484723
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,65,75.57789859639757,59.57505212301121,4.32516389383539,4.087236897898586,-3.003177519202083,-0.6516327942595183
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,70,231.55757905169884,76.53769071243947,5.4448285642058085,4.337783308552587,1.5923692693174292,1.1617851692620638
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,75,226.2738311887485,77.5440414407667,5.4217459082540795,4.350846051606324,1.4976289169274808,1.2563313766680317
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,80,220.64836813743065,77.30184044711748,5.396570339982024,4.347717764457647,1.3942984243403376,1.2336892957231977
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,85,221.61742588995676,76.68260961525617,5.400952588468957,4.339674950139511,1.4122849059125002,1.1754765920420496
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,90,224.8958040919527,76.73144350132226,5.415637202019122,4.340311578749776,1.4725563697060147,1.1800844160173891
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,95,229.51541197522664,76.26695482492941,5.435970181821983,4.334239749129295,1.5560109633060435,1.1361374088482123
cristina,busca_sobras,v_cv,s,0.11214996426244932,0.2020137176778734,0.1430630954373553,0.4672915177602056,100,226.28654064970007,68.28345877339909,5.421802075173438,4.223667552375547,1.4978594481862657,0.3358321586716548
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,0,162.61093439291133,54.21466802115004,5.091360442041596,3.9929514995290263,0.14159625071501575,-1.33405660011186
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,5,139.57579331610927,59.22364155415751,4.938607774978296,4.081320812747727,-0.48536112959448563,-0.694452545930622
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,10,129.23747565176225,59.72834764469221,4.861651608513624,4.089806742619597,-0.8012196835100055,-0.633032637233205
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,15,126.68574408393802,58.652126916084335,4.841709563900579,4.071623838995809,-0.8830697244224063,-0.7646378115970682
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,20,124.7664354211131,57.746235527868066,4.826443472816402,4.056058161612603,-0.9457278020698207,-0.877299888484964
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,25,122.78491820035552,57.06385367869909,4.8104341922125275,4.044170880811141,-1.01143622353971,-0.9633382734952577
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,30,125.21571074248,56.595467731842064,4.830037935956972,4.03592890659378,-0.9309747032365482,-1.0229924671499588
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,35,127.43407553023968,55.45804900010372,4.847599176214835,4.015626861063692,-0.8588964253332693,-1.169935678048067
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,40,127.47729532618786,54.447356818266776,4.847938272868054,3.997234304918186,-0.8575046385091132,-1.3030582864393698
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,45,130.20112557190888,54.54129326829036,4.869080374682638,3.9989580894261962,-0.7707290880539728,-1.2905817884368387
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,50,134.1965866085132,53.73103970851885,4.899305789106155,3.983990855168042,-0.6466720289527779,-1.3989124222588278
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,55,134.33350920019294,51.09571681201272,4.900325582460294,3.9337006739708107,-0.6424863935589084,-1.7629053357224964
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,60,131.37180485093853,49.6504304386322,4.878031508071205,3.905007059912458,-0.7339900952233531,-1.9705854818317505
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,65,140.53897724955314,55.35983410504566,4.945484868446788,4.013854314647512,-0.4571348171637999,-1.1827651075493146
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,70,145.7910825455454,58.93409442098007,4.982174655465014,4.076419775835189,-0.3065454153857704,-0.7299255281772169
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,75,143.63658589755102,60.0308517448101,4.967286400609458,4.094858625815602,-0.36765270366474784,-0.596467851837417
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,80,142.16391516256857,59.57072443581047,4.956980724002957,4.087164252651265,-0.4099512777698497,-0.652158589844105
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,85,141.7024085861661,59.187596415572216,4.953729144337397,4.080711999930351,-0.4232970471641225,-0.6988590432999899
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,90,143.51879823125967,59.21889677336055,4.966466024747415,4.081240693208471,-0.3710198507740183,-0.6950324393377384
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,95,143.93754149292877,57.912625662932285,4.969379465851318,4.058935420616213,-0.3590619358170756,-0.8564747122262759
david,busca_sobras,v_cv,s,0.06932238428086929,0.08931104723302175,0.0927133728418988,0.25815145557354385,100,145.04931195563685,57.62152099368586,4.977073767058313,4.053896126282751,-0.3274814795095576,-0.8929483812918912
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,0,NA,71.01488863628306,NA,4.26288955416011,NA,0.6197152221557519
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,5,191.31644071293124,73.9366184563352,5.253928814796952,4.3032082188453495,0.8088411706458714,0.9115357699519276
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,10,186.62929039348273,74.00576298542728,5.229124244977462,4.304142968353271,0.7070334024889524,0.9183013490102471
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,15,183.9966374179648,72.77651712730685,5.214917482539632,4.287393336234139,0.6487232287162731,0.7970699823826963
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,20,183.0017613511926,69.310130452245,5.2094957776650075,4.238591078084305,0.6264704068811082,0.4438464364603335
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,25,184.9034875062987,66.85315115059119,5.219833999796049,4.2024984400673935,0.6689025606951529,0.18261324633040077
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,30,184.69512978848587,69.62751944514554,5.218706518630616,4.243159883519439,0.6642749319183974,0.4769147762792165
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,35,NA,72.71522274293959,NA,4.2865507538573215,NA,0.7909714954242161
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,40,NA,74.47496175841944,NA,4.310462985117098,NA,0.9640446981141747
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,45,NA,75.04410397427749,NA,4.318075993691272,NA,1.019146531218921
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,50,NA,75.48981004824566,NA,4.323997680897813,NA,1.062006829742724
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,55,NA,74.12227425301235,NA,4.305716084338397,NA,0.9296873304684686
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,60,NA,71.14188018071036,NA,4.264676195475396,NA,0.6326466684576613
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,65,232.897147875068,67.45803331323506,5.4505969306799225,4.21150567583224,1.6160449275092235,0.24780629018606806
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,70,224.84251022312048,73.0424613633377,5.415400202557945,4.291040934559797,1.4715836301514722,0.8234707610256387
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,75,222.4854827435932,76.37801986348049,5.404861853381465,4.335694956657448,1.4283300757651893,1.146669986286923
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,80,220.3568369450602,77.88649220619243,5.3952482184674615,4.355252538691042,1.3888719145637345,1.2882248802093306
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,85,219.0655915200082,78.9537463193209,5.389371189631506,4.368862191372188,1.3647502630480375,1.3867295388267022
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,90,220.4436201948626,79.21226402104881,5.395641971466207,4.3721311355831665,1.3904880326540356,1.4103896748408797
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,95,223.1419157853438,78.70268737166455,5.407807962703798,4.365677301875489,1.4404220740153368,1.363677778436002
lola,busca_sobras,v_cv,s,0.06048789456442416,0.0981342065660587,0.07656160081231306,0.2406826014486526,100,227.5329420612179,77.89258213263139,5.427295028177547,4.3553307253983125,1.5204047005332686,1.2887907840636406
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,0,166.25567611639465,70.50060575752116,5.113526821006639,4.255621302086574,0.2325758398380774,0.5671086857493888
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,5,164.15064103754165,71.90583933195299,5.1007845491336505,4.275357476060051,0.18027651475087822,0.7099562017894985
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,10,163.5378496565025,70.4349865062529,5.097044459916204,4.2546901071349525,0.16492570888296956,0.5603688340452545
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,15,162.73695380746364,68.10296276034836,5.092135116938375,4.22102071823478,0.1447758229818289,0.316674763581462
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,20,162.2973602979269,66.18618651657602,5.089430210050183,4.1924717782782315,0.13367381495011585,0.11004174728094337
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,25,159.23473126530217,64.01218799058951,5.070379410830795,4.159073502581742,0.05548179774337235,-0.13169004580508697
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,30,150.67632332609406,62.05311753001469,5.015133981982567,4.127990752612767,-0.17126729941253452,-0.35666240522646553
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,35,150.84548211014595,61.234369884983465,5.016256015605006,4.114708631308173,-0.1666620295074806,-0.45279644005279557
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,40,NA,60.913980608808,NA,4.109462715016554,NA,-0.49076560837382827
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,45,NA,61.82064501898173,NA,4.124237370473248,NA,-0.3838288315105189
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,50,NA,62.27789333716047,NA,4.131606520721899,NA,-0.33049200899563325
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,55,NA,60.65323229188585,NA,4.105172928147812,NA,-0.5218144529657314
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,60,NA,64.41214956768732,NA,4.165302273199991,NA,-0.086607122843610565
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,65,214.05471572800792,72.16989559247186,5.366231663313042,4.279023000394371,1.2697764921729597,0.736486726238967
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,70,172.42107775363155,75.95456649959121,5.149939611508279,4.330135352311251,0.38202833832183114,1.106430390097341
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,75,172.11556936118626,78.19019391697812,5.148166166070326,4.359144242207246,0.37474941660297023,1.31639245621476
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,80,168.94939818693,79.72807088460762,5.1295992510760025,4.378621730619122,0.29854345169862884,1.4573676443173647
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,85,165.73585080512967,80.58813217758143,5.110395260747267,4.389351395216877,0.21972267757097533,1.5350273739991405
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,90,163.5570341228517,80.58598535286569,5.097161762065046,4.3893247553971735,0.16540716331094243,1.53483455891363
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,95,162.6077053256631,78.92554216334594,5.091340584217634,4.368504903769159,0.14151474634897576,1.3841435438576022
sergio,busca_sobras,v_cv,s,0.0406428070451228,0.08277709324786475,0.07009952040810169,0.1976209883845421,100,162.13615865186586,76.21362378618859,5.088436467727573,4.333540236556596,0.12959510329640725,1.1310744400284622
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,0,240.57871970937288,65.21065770178528,5.483047352868222,4.1776229172580255,1.749234298773573,0.0025678814946050463
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,5,238.40877193926184,67.357395066147,5.4739867295615126,4.210012697365439,1.7120459160005796,0.237000332264818
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,10,236.00848216930524,65.99911801615113,5.463867745775095,4.189641378545485,1.6705136030917782,0.08955573151279954
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,15,231.6898131352474,59.14344288479115,5.445399464719747,4.079965728570084,1.5947124708962799,-0.7042604453270134
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,20,223.99169081648705,50.465256557160075,5.411608956597765,3.9212851105411732,1.45602285677186,-1.8527673524713149
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,25,221.83348851647895,47.723951641789846,5.4019270487151765,3.8654334027239163,1.4162844762959892,-2.257013775258992
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,30,NA,47.23474192010424,NA,3.855129679463274,NA,-2.3315906043711343
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,35,NA,46.39062189011522,NA,3.837097324367162,NA,-2.4621061306983005
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,40,NA,46.370260059971216,NA,3.836658306754501,NA,-2.465283675421548
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,45,NA,46.38189343022405,NA,3.836909155276634,NA,-2.463468070819702
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,50,NA,44.94566318486582,NA,3.8054542753924347,NA,-2.691133851676538
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,55,NA,44.925113374260185,NA,3.8049969563004993,NA,-2.694443859807217
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,60,NA,45.94822085794538,NA,3.827515128964941,NA,-2.531460647599994
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,65,227.6750626560882,59.720170806447555,5.427919448653529,4.089669832788259,1.5229675692108455,-0.6340235703975801
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,70,200.64684432764017,66.1116432479856,5.3015463693410085,4.19134487730621,1.004282453784418,0.10188540426872592
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,75,196.59796186932851,69.6472537620738,5.281160840768834,4.243443270332513,0.9206121792448663,0.478965888231335
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,80,192.7913656115608,70.74776292011454,5.261608597001202,4.259120916519758,0.8403620352218659,0.5924383788069331
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,85,189.61061339511295,69.8889840016682,5.244972566076547,4.246908040277466,0.7720811824695711,0.5040433820227934
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,90,188.07947791071257,68.6830673360229,5.236864628338513,4.22950269630198,0.7388029981885486,0.37806606969957995
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,95,187.88091275644817,65.72365900766789,5.235808319335455,4.1854589673293345,0.7344674881245564,0.059284056055932635
txell,busca_sobras,v_cv,s,0.05164667929167271,0.1377244781111272,0.10655035637651394,0.302900794764675,100,187.72544503013327,63.06198638327068,5.234980496632403,4.144118153514091,0.7310697762335331,-0.23993465637133551
alejandro,buscas_obras,vc_v,s,0.07146212015658177,0.08153980708265679,0.09668404491772824,0.25957564233346603,0,153.25607555410588,64.57061395217053,5.032110218755487,4.167759414912369,-0.10159010726077199,-0.06882269356955881
alejandro,buscas_obras,vc_v,s,0.07146212015658177,0.08153980708265679,0.09668404491772824,0.25957564233346603,5,133.2089151252643,69.6794632593573,4.891918686236403,4.243905629577687,-0.6769916217450721,0.48231237624770623
alejandro,buscas_obras,vc_v,s,0.07146212015658177,0.08153980708265679,0.09668404491772824,0.25957564233346603,10,128.56807694989905,70.04296362102924,4.856458545761765,4.249108819786737,-0.8225340676139452,0.5199722994854069
alejandro,buscas_obras,vc_v,s,0.07146212015658177,0.08153980708265679,0.09668404491772824,0.25957564233346603,15,125.83632039123192,69.15551657900251,4.834982017947689,4.236357831920834,-0.9106822346824608,0.42768253014360874
alejandro,buscas_obras,vc_v,s,0.07146212015658177,0.08153980708265679,0.09668404491772824,0.25957564233346603,20,124.01991292710947,65.24898478077748,4.820442140833995,4.178210487166474,-0.9703596428775395,0.006820625822589755
alejandro,buscas_obras,vc_v,s,0.07146212015658177,0.08153980708265679,0.09668404491772824,0.25957564233346603,25,123.83876153251866,59.78252448133884,4.818980409246504,4.090713385494743,-0.9763591676284181,-0.6264704898370548
alejandro,buscas_obras,vc_v,s,0.07146212015658177,0.08153980708265679,0.09668404491772824,0.25957564233346603,30,122.93184334505165,56.114636791206685,4.8116300826457445,4.027396683867867,-1.0065278160626987,-1.0847474366965189
alejandro,buscas_obras,vc_v,s,0.07146212015658177,0.08153980708265679,0.09668404491772824,0.25957564233346603,35,122.6658447891765,57.066316706261865,4.809463949390141,4.044214042536999,-1.01541848394722,-0.9630258752900562
alejandro,buscas_obras,vc_v,s,0.07146212015658177,0.08153980708265679,0.09668404491772824,0.25957564233346603,40,NA,62.50341020746345,NA,4.135221118573248,NA,-0.3043300829180166
